-0.01	132088283136.0	
-0.00995	156876144640.0	
-0.0099	170996334592.0	
-0.00985	177399529472.0	
-0.0098	179062472704.0	
-0.00975	177709367296.0	
-0.0097	175395422208.0	
-0.00965	174276100096.0	
-0.0096	175077343232.0	
-0.00955	177698045952.0	
-0.0095	182245687296.0	
-0.00945	187497463808.0	
-0.0094	189977690112.0	
-0.00935	187258617856.0	
-0.0093	181175681024.0	
-0.00925	175591653376.0	
-0.0092	172284329984.0	
-0.00915	171184209920.0	
-0.0091	172800671744.0	
-0.00905	177268604928.0	
-0.009	182180724736.0	
-0.00895	184801853440.0	
-0.0089	186015809536.0	
-0.00885	188803334144.0	
-0.0088	192910098432.0	
-0.00875	194633711616.0	
-0.0087	192689389568.0	
-0.00865	190659035136.0	
-0.0086	191626870784.0	
-0.00855	193448230912.0	
-0.0085	192417529856.0	
-0.00845	189581099008.0	
-0.0084	189426630656.0	
-0.00835	192722583552.0	
-0.0083	194816983040.0	
-0.00825	192451002368.0	
-0.0082	188787949568.0	
-0.00815	188728852480.0	
-0.0081	191304597504.0	
-0.00805	190671044608.0	
-0.008	184692244480.0	
-0.00795	178768379904.0	
-0.0079	179033915392.0	
-0.00785	184022646784.0	
-0.0078	186270498816.0	
-0.00775	181939322880.0	
-0.0077	175754067968.0	
-0.00765	174724907008.0	
-0.0076	178863243264.0	
-0.00755	181009727488.0	
-0.0075	176144613376.0	
-0.00745	168448163840.0	
-0.0074	167057588224.0	
-0.00735	175238184960.0	
-0.0073	185760120832.0	
-0.00725	188240052224.0	
-0.0072	180444053504.0	
-0.00715	170912219136.0	
-0.0071	169880879104.0	
-0.00705	178321899520.0	
-0.007	186831962112.0	
-0.00695	185505185792.0	
-0.0069	174496088064.0	
-0.00685	164391174144.0	
-0.0068	165839126528.0	
-0.00675	178671534080.0	
-0.0067	191383289856.0	
-0.00665	191716311040.0	
-0.0066	178276974592.0	
-0.00655	162250063872.0	
-0.0065	157685923840.0	
-0.00645	169139470336.0	
-0.0064	187485257728.0	
-0.00635	197407604736.0	
-0.0063	190094278656.0	
-0.00625	170541727744.0	
-0.0062	153710690304.0	
-0.00615	152898256896.0	
-0.0061	169509552128.0	
-0.00605	191862947840.0	
-0.006	203636146176.0	
-0.00595	195617538048.0	
-0.0059	172395053056.0	
-0.00585	149398290432.0	
-0.0058	142416117760.0	
-0.00575	156833841152.0	
-0.0057	183923163136.0	
-0.00565	206531084288.0	
-0.0056	210090196992.0	
-0.00555	191637094400.0	
-0.0055	161420673024.0	
-0.00545	136688451584.0	
-0.0054	131714048000.0	
-0.00535	149786738688.0	
-0.0053	181469609984.0	
-0.00525	209867194368.0	
-0.0052	219749498880.0	
-0.00515	205431881728.0	
-0.0051	173421461504.0	
-0.00505	138925948928.0	
-0.005	118342254592.0	
-0.00495	121496379392.0	
-0.0049	147274072064.0	
-0.00485	184442683392.0	
-0.0048	216888868864.0	
-0.00475	230648791040.0	
-0.0047	219654848512.0	
-0.00465	187919351808.0	
-0.0046	147551371264.0	
-0.00455	113772158976.0	
-0.0045	99072581632.0	
-0.00445	108730015744.0	
-0.0044	139258183680.0	
-0.00435	180082966528.0	
-0.0043	217444974592.0	
-0.00425	239017279488.0	
-0.0042	237812809728.0	
-0.00415	214161735680.0	
-0.0041	175141273600.0	
-0.00405	131957768192.0	
-0.004	96534388736.0	
-0.00395	78352982016.0	
-0.0039	82090647552.0	
-0.00385	106477969408.0	
-0.0038	144816095232.0	
-0.00375	187153268736.0	
-0.0037	223294980096.0	
-0.00365	245331230720.0	
-0.0036	248871993344.0	
-0.00355	233273016320.0	
-0.0035	201532440576.0	
-0.00345	159895044096.0	
-0.0034	116675354624.0	
-0.00335	80295968768.0	
-0.0033	57334087680.0	
-0.00325	51359227904.0	
-0.0032	62654959616.0	
-0.00315	88485748736.0	
-0.0031	123734491136.0	
-0.00305	161968013312.0	
-0.003	196831592448.0	
-0.00295	223335874560.0	
-0.0029	238553890816.0	
-0.00285	241585700864.0	
-0.0028	233059549184.0	
-0.00275	214577709056.0	
-0.0027	188361768960.0	
-0.00265	157095936000.0	
-0.0026	123815804928.0	
-0.00255	91703590912.0	
-0.0025	63763881984.0	
-0.00245	42459426816.0	
-0.0024	29418649600.0	
-0.00235	25289472000.0	
-0.0023	29754296320.0	
-0.00225	41676525568.0	
-0.0022	59330932736.0	
-0.00215	80667992064.0	
-0.0021	103568105472.0	
-0.00205	126054850560.0	
-0.002	146454593536.0	
-0.00195	163502833664.0	
-0.0019	176400121856.0	
-0.00185	184813764608.0	
-0.0018	188820176896.0	
-0.00175	188790472704.0	
-0.0017	185237536768.0	
-0.00165	178658672640.0	
-0.0016	169421471744.0	
-0.00155	157742235648.0	
-0.0015	143779577856.0	
-0.00145	127811674112.0	
-0.0014	110408425472.0	
-0.00135	92486664192.0	
-0.0013	75178598400.0	
-0.00125	59539267584.0	
-0.0012	46230077440.0	
-0.00115	35363414016.0	
-0.0011	26611392512.0	
-0.00105	19503683584.0	
-0.001	13706573824.0	
-0.00095	9111388160.0	
-0.0009	5732141056.0	
-0.00085	3553702912.0	
-0.0008	2459415552.0	
-0.00075	2250321920.0	
-0.0007	2689621504.0	
-0.00065	3538316032.0	
-0.0006	4599200768.0	
-0.00055	5756995584.0	
-0.0005	6962121216.0	
-0.00045	8165940736.0	
-0.0004	9291826176.0	
-0.00035	10274567168.0	
-0.0003	11094307840.0	
-0.00025	11748796416.0	
-0.0002	12216681472.0	
-0.00015	12474245120.0	
-0.0001	12527316992.0	
-5e-05	12398495744.0	
-3.3081718788e-17	12101135360.0	
5e-05	11648701440.0	
0.0001	11069031424.0	
0.00015	10391982080.0	
0.0002	9642528768.0	
0.00025	8852036608.0	
0.0003	8055771648.0	
0.00035	7278555136.0	
0.0004	6537378816.0	
0.00045	5849364480.0	
0.0005	5220109312.0	
0.00055	4633215488.0	
0.0006	4067498240.0	
0.00065	3520213248.0	
0.0007	3004785920.0	
0.00075	2536643840.0	
0.0008	2129706880.0	
0.00085	1793063552.0	
0.0009	1518619136.0	
0.00095	1282263552.0	
0.001	1067762880.0	
0.00105	881777152.0	
0.0011	737051328.0	
0.00115	629380864.0	
0.0012	541685248.0	
0.00125	464788704.0	
0.0013	402914176.0	
0.00135	360576096.0	
0.0014	333384864.0	
0.00145	312894944.0	
0.0015	294794944.0	
0.00155	280119168.0	
0.0016	271018720.0	
0.00165	267316848.0	
0.0017	266642528.0	
0.00175	266614288.0	
0.0018	265899312.0	
0.00185	264086704.0	
0.0019	261588384.0	
0.00195	259660832.0	
0.002	259663584.0	
0.00205	261731312.0	
0.0021	264256960.0	
0.00215	264953040.0	
0.0022	262645632.0	
0.00225	258239888.0	
0.0023	253935808.0	
0.00235	251691712.0	
0.0024	252035392.0	
0.00245	254009552.0	
0.0025	256051056.0	
0.00255	256968848.0	
0.0026	256396272.0	
0.00265	254694208.0	
0.0027	252583328.0	
0.00275	250701680.0	
0.0028	249474128.0	
0.00285	248994736.0	
0.0029	249094672.0	
0.00295	249431664.0	
0.003	249667008.0	
0.00305	249626864.0	
0.0031	249286288.0	
0.00315	248702448.0	
0.0032	247937744.0	
0.00325	247058656.0	
0.0033	245981472.0	
0.00335	244936640.0	
0.0034	244460560.0	
0.00345	244334224.0	
0.0035	243497808.0	
0.00355	242349408.0	
0.0036	242946416.0	
0.00365	244996144.0	
0.0037	244327792.0	
0.00375	239034816.0	
0.0038	234845488.0	
0.00385	239684448.0	
0.0039	252266080.0	
0.00395	259821648.0	
0.004	249700400.0	
0.00405	222922544.0	
0.0041	195884976.0	
0.00415	188816784.0	
0.0042	211779136.0	
0.00425	258934912.0	
0.0043	313363680.0	
0.00435	356965568.0	
0.0044	378438496.0	
0.00445	375864192.0	
0.0045	354582560.0	
0.00455	323290688.0	
0.0046	290851360.0	
