0,180
0.0001,179.99016
0.0002,179.994143
0.0003,179.9981258
0.0004,179.9978918
0.0005,179.9939097
0.0006,179.9899281
0.0007,179.9859469
0.0008,179.9819662
0.0009,179.9779861
0.001,179.9740066
0.0011,179.9700278
0.0012,179.9660498
0.0013,179.9620725
0.0014,179.9580961
0.0015,179.9541206
0.0016,179.950146
0.0017,179.9461725
0.0018,179.9422
0.0019,179.9382286
0.002,179.9342584
0.0021,179.9302894
0.0022,179.9263217
0.0023,179.9223553
0.0024,179.9183903
0.0025,179.9144267
0.0026,179.9104646
0.0027,179.9065041
0.0028,179.9025452
0.0029,179.8985879
0.003,179.8946323
0.0031,179.8906784
0.0032,179.8867264
0.0033,179.8827762
0.0034,179.878828
0.0035,179.8748817
0.0036,179.8709374
0.0037,179.8669952
0.0038,179.8630551
0.0039,179.8591172
0.004,179.8551816
0.0041,179.8512482
0.0042,179.8473171
0.0043,179.8433885
0.0044,179.8394623
0.0045,179.8355385
0.0046,179.8316173
0.0047,179.8276987
0.0048,179.8237828
0.0049,179.8198695
0.005,179.815959
0.0051,179.8120513
0.0052,179.8081465
0.0053,179.8042445
0.0054,179.8003455
0.0055,179.7964495
0.0056,179.7925566
0.0057,179.7886667
0.0058,179.7847801
0.0059,179.7808966
0.006,179.7770164
0.0061,179.7731395
0.0062,179.7692659
0.0063,179.7653958
0.0064,179.7615291
0.0065,179.7576659
0.0066,179.7538063
0.0067,179.7499503
0.0068,179.7460979
0.0069,179.7422493
0.007,179.7384044
0.0071,179.7345633
0.0072,179.730726
0.0073,179.7268926
0.0074,179.7230632
0.0075,179.7192378
0.0076,179.7154165
0.0077,179.7115992
0.0078,179.707786
0.0079,179.7039771
0.008,179.7001723
0.0081,179.6963719
0.0082,179.6925758
0.0083,179.688784
0.0084,179.6849967
0.0085,179.6812139
0.0086,179.6774355
0.0087,179.6736617
0.0088,179.6698926
0.0089,179.666128
0.009,179.6623682
0.0091,179.6586131
0.0092,179.6548628
0.0093,179.6511174
0.0094,179.6473768
0.0095,179.6436411
0.0096,179.6399104
0.0097,179.6361847
0.0098,179.6324641
0.0099,179.6287485
0.01,179.6250381
0.0101,179.6213329
0.0102,179.617633
0.0103,179.6139383
0.0104,179.6102489
0.0105,179.6065648
0.0106,179.6028862
0.0107,179.599213
0.0108,179.5955453
0.0109,179.5918831
0.011,179.5882265
0.0111,179.5845755
0.0112,179.5809302
0.0113,179.5772905
0.0114,179.5736566
0.0115,179.5700284
0.0116,179.5664061
0.0117,179.5627896
0.0118,179.559179
0.0119,179.5555744
0.012,179.5519757
0.0121,179.548383
0.0122,179.5447964
0.0123,179.5412159
0.0124,179.5376414
0.0125,179.5340732
0.0126,179.5305112
0.0127,179.5269554
0.0128,179.5234059
0.0129,179.5198627
0.013,179.5163258
0.0131,179.5127954
0.0132,179.5092714
0.0133,179.5057538
0.0134,179.5022428
0.0135,179.4987383
0.0136,179.4952403
0.0137,179.491749
0.0138,179.4882643
0.0139,179.4847863
0.014,179.481315
0.0141,179.4778505
0.0142,179.4743927
0.0143,179.4709417
0.0144,179.4674976
0.0145,179.4640604
0.0146,179.4606301
0.0147,179.4572068
0.0148,179.4537904
0.0149,179.4503811
0.015,179.4469788
0.0151,179.4435836
0.0152,179.4401955
0.0153,179.4368145
0.0154,179.4334407
0.0155,179.4300741
0.0156,179.4267148
0.0157,179.4233627
0.0158,179.420018
0.0159,179.4166805
0.016,179.4133504
0.0161,179.4100277
0.0162,179.4067124
0.0163,179.4034046
0.0164,179.4001042
0.0165,179.3968114
0.0166,179.3935261
0.0167,179.3902483
0.0168,179.3869781
0.0169,179.3837156
0.017,179.3804607
0.0171,179.3772134
0.0172,179.3739739
0.0173,179.370742
